int_z1_b2,int_z1_b3,int_z6_b0,int_z6_b1,norm_z1_b0,norm_z1_b2,norm_z1_b3,norm_z6_b0,norm_z6_b1,max_z1_b2,max_z1_b3,max_z3_b4,max_z6_b0,max_z6_b1,y
7.147104489832,7.78857946247773,4.238116226339832,4.977465653535027,4.493553086618856,7.013662261176049,7.669079015308426,4.476387458037128,5.236746605220364,6.193149832513653,6.983820397523579,6.660934419031576,3.17595067574892,4.052029920873247,1
7.714020932984874,8.058644172874782,4.311283101520949,4.734398526383643,4.566686608888423,7.566893476162176,7.922421517866404,4.623194856295027,5.179002759311933,7.015294291573475,7.300033808794038,6.548879952807385,3.3851744256732315,3.990926524057507,1
7.188712806966448,8.128126704960522,4.302035457297033,4.981671422196104,4.492334315886057,7.059717186161124,7.850935006350671,4.4578618125341904,5.28472194827979,6.381856293601664,7.344845690137377,6.917559114730421,3.142225349515199,4.072043569721807,1
7.256951582708729,7.820147995089866,4.18342220169829,5.197360267279794,4.424170885740659,7.119593030532823,7.670712871558263,4.458317601116636,5.370931521573144,6.510056867882825,6.823935713250476,6.643635225972796,3.1109014563470483,4.305178467873993,1
6.762000161860563,7.783574133777655,3.620765535529646,4.9349734416419215,4.7031062158383445,6.616453737546881,7.488165669471583,4.421333413230485,5.095984472935444,5.653620153689757,7.083122268469393,7.046793241616219,2.812388656853945,3.7176857001409336,1
6.998410285437547,7.549789774685487,2.664332420189841,4.597291513286176,4.233155452837289,6.787122048616211,7.23785065728898,3.5245211597120094,4.838490658161161,5.953635943134198,6.807650567115423,7.251617656466133,1.916718771572088,3.622134521146839,1
6.720261801092376,7.585085105580154,2.972490087270849,4.792987634694428,4.225789004852289,6.6624099743782335,7.267605194236715,3.5474540223932807,5.012620728229607,5.646805031629845,6.90462618191725,7.405841852556635,2.0918978988835053,3.7189348954799866,1
6.996477975651636,7.517928483047221,3.21140125465156,4.8575481595028345,4.222191285978742,6.801085170165247,7.224802234259892,3.614612880680834,4.954083457510313,6.038278272102951,6.736665718980319,7.365175026868376,2.333640802223709,3.861344772288524,1
7.117228607498845,7.512140256522149,3.321527957814899,5.059440943211072,4.243655140607776,6.991086593593609,7.230786176156022,3.5111582005593878,5.171902143071189,6.022955422100332,6.797690996039372,7.4204282432150785,2.2267251986081087,4.050955919322922,1
7.0406962409481295,7.78455668812465,2.7856626679752643,4.679247115692226,4.232868952381363,6.887867497954074,7.498930835272582,3.396239994878343,4.847464991157412,6.062110450185341,7.121659205815939,7.132497356659526,1.896886188140743,3.648399869385421,1
7.098145431381322,7.7143873398070735,2.852294180288921,5.214667430566144,4.161113246039358,6.837247700033453,7.434816029287142,3.5160257981186995,5.089682163539378,6.043003687585162,7.012337085763172,7.27989997376778,1.944182302316022,4.017208785056361,1
7.176088985225031,7.386786153281881,3.011190338243189,4.842932356682495,4.212319415989751,6.967213817791546,7.087210020093966,3.466054021788326,4.807295005860901,6.0554631667037135,6.622847836754247,7.89486208908296,1.981094398466362,3.488279137339698,1
7.370133972995998,8.058690754707461,3.971902860178187,5.51128943481987,5.177821588555471,7.209723191003193,7.764967546294487,4.691651192151712,5.841365832720033,6.2468016860095945,7.345392106880594,7.472016857274466,3.2466315024143766,4.633014238347117,1
7.585930171644362,8.226035689271363,4.2865372760468015,5.784322084124262,5.281132151450822,7.432310698457226,7.925604833734141,4.932213408614395,5.995556809341927,6.464610930174148,7.46733088753895,7.5132300420252305,3.4876955077933425,4.838343591989034,1
7.615093792492684,8.342103320821744,4.064606945844162,5.493979403961548,5.308718905872861,7.409057110445483,8.067135829762877,4.848145266122464,5.874064033343026,6.514115905482011,7.625801438985216,7.507386664958981,3.2568733998979926,4.425393879725744,1
7.394439983374787,8.017127796231028,4.073643961451593,5.606974384547079,5.136040606038823,7.27515351660333,7.735803387282293,4.702655012583561,5.8411096023531694,6.326722537134217,7.229627698074241,7.672448838884428,3.3433431494094203,4.441064879949319,1
7.526645220697436,8.029855910326308,3.856153627425466,5.508316532752889,4.959855896020729,7.296088025405228,7.7447936667921695,4.605020562368278,5.726140324618716,6.446059911442312,7.275440347907317,7.927444485782932,3.103095663025452,4.4686736735007,1
7.644712585113956,8.118807556738096,3.8437737063406856,5.74637450463519,5.104504840492344,7.459882744479573,7.834566755041322,4.58761534029038,5.784098300828763,6.48890963711881,7.399089388184175,7.913659330259591,3.067641040439736,4.653243293352293,1
7.53982197453695,8.118482903176442,4.276308738645065,5.616374582517491,5.160169028260586,7.328045809651611,7.8568565539787185,4.774655330703532,5.855530979578016,6.470246066027953,7.301497811282631,8.262691616472218,3.432713207319188,4.604338770511721,1
7.67589985828192,8.2208096935004,4.42337194747319,5.604086587798518,5.320116466430057,7.538132839088469,7.952505849486977,4.796074747443495,5.842386910025718,6.677705995141487,7.500646218018275,7.75576518351778,3.352191625712005,4.607586697464681,1
7.496917574088831,8.278625768000197,4.352145104246095,5.46472041454826,5.279740950296043,7.340484380426481,8.011575708863706,4.84658009111637,5.840177043529593,6.376069877536479,7.507725854099176,7.832470386881383,3.4952387746450766,4.62761865460702,1
7.739448615345613,8.139975161916992,4.426532317023542,5.659119183905799,5.215211099521666,7.605145571577572,7.858540892970004,4.78098787832216,5.826391897928999,6.777067147933488,7.403292410264202,7.858548013735479,3.372293007341041,4.698571473816584,1
7.476893164564371,8.048840885684227,4.220076093217856,5.5736596986701095,5.264014659485576,7.39075975040328,7.779562014559923,4.87302705703636,5.9549234011062975,6.631627133104256,7.331522179112095,7.703034576163873,3.371280880591748,4.736774034302196,1
7.505946075123028,8.301299482984355,4.228480997785543,5.453312283700143,5.263357529789421,7.326531818204565,8.046188477247169,4.949673809568537,5.848539105470047,6.381193698964768,7.534019003692873,7.639243527545084,3.409346107439125,4.719822036075499,1
7.65777091795839,8.272938406713248,4.390730273761402,5.679734446327966,5.248163437574589,7.425111515281164,7.976478036415989,4.869669456553669,5.959785150827444,6.652566315101131,7.5491365771455,7.759656853563387,3.4946053405713458,4.590126023601063,1
7.634704102677716,8.457213316132263,4.185652049546508,5.659832626480842,5.239980903717929,7.417773576899967,8.141199415501424,4.852576093473702,5.93860455464127,6.541754672151438,7.754514001314999,7.778882942455506,3.440115159526966,4.651802829418863,1
6.446468579287309,7.288080794857036,4.098467346868775,5.159350925744739,4.073732516157053,6.31972407859391,7.028383311209023,4.7289440838559225,5.516119222764881,5.4699829590157245,6.446705777551483,7.139891671652713,3.169172195826211,4.223295361341857,1
6.534231607390458,7.258919840522731,3.844189046562956,5.21086817900041,3.990992505806034,6.384722329954141,6.985209572081764,4.615489681171611,5.561370973254887,5.617950488914059,6.4024158804069256,6.614916787234876,3.03646658722844,4.26539129516941,1
6.711070983738672,7.524199936320865,4.115565705034449,5.178576209657716,4.001662878671853,6.47243982525359,7.255881971399543,4.711911172307877,5.527805494496663,5.651880142389328,6.829989228854606,6.907679104205912,3.227165875909385,4.170417868468676,1
6.85567757867581,7.683234165417144,4.443640877394795,5.302520311816126,4.16478487536172,6.729040136765789,7.3720144773909055,4.960305783509384,5.692205094557637,6.1295600361212,6.959928154686319,7.1217863436661615,3.5667092770049846,4.454316157193338,1
6.680566264034046,7.388177273379944,4.282268818300234,5.435932887578228,4.049633129389744,6.551692344123689,7.105656037905107,4.702767675992335,5.668223498048436,5.968515069982972,6.550691203817115,6.796090618573691,3.332724672326606,4.271556758854448,1
6.624027618923948,7.280006891915246,3.9522924741193033,4.94131305473011,4.105358865279759,6.5097524147518095,7.034483488546665,4.803151040484767,5.528114817913739,5.827560776750202,6.343800302160633,6.721062512434215,3.2249381157290493,4.16721368006722,1
6.70916749546274,7.8428081733686,3.741730476297284,5.036218543120552,3.8772997997449377,6.560798908267001,7.580314674806856,4.552145609282032,5.4217149685175805,5.7765714359050815,7.237254846372913,6.824311704171135,3.033370984141616,3.893183628656794,1
6.940526415378673,7.432255700221298,3.694315637254984,5.359283253304644,3.86066840694505,6.689273425082175,7.211700685811125,4.503463063424932,5.631458517172706,6.037869754572413,6.527514064994148,7.343278170427878,2.9735621092956275,4.162170354146416,1
7.063262955504579,7.758897308127865,3.9280435700489127,5.196815664827436,3.9596412830233847,6.892878258907564,7.462069592154571,4.669978798897718,5.507360941151911,6.216980282567247,7.017682013731802,8.291746575043412,3.161005290141794,4.22635303357837,1
6.970864118711701,8.185339274211959,3.0032559024760817,4.283229290601028,4.483609313188434,6.85685604204627,7.87636465387874,3.526033753631235,4.667882685837667,6.10980928750042,7.459161258701136,9.573228066594105,2.0313618419143946,3.2062754097137423,1
7.357717253962365,8.334346798605882,3.143415821788359,4.317265597179525,4.451204074846887,7.221486098297738,8.030120371798148,3.581756479594193,4.581494986641792,6.59395872377964,7.559359863450542,8.48736039851768,2.1589981241100875,3.1535234961165237,1
6.940106554131577,8.029212880588943,3.095510942728552,4.457358387528178,4.638998018137291,6.798439751058078,7.714233147913292,3.7059571091301007,4.794388781527315,5.866492954817393,7.269755981678079,7.481950306591262,2.1126052733588225,3.642035527310245,1
6.658144619783944,8.31421356472582,2.9824752648391724,4.408222088558716,4.819960395550063,6.704232971250129,8.122523032749818,3.7649594773397097,4.896215926320689,5.6620431546482255,7.870505056060082,7.560317583920265,2.161174381753445,3.5867947366332773,1
7.247814732236181,8.3197070875109,3.1919454793390405,4.677517767727062,4.705901467933162,7.1014642126392165,8.025600586781923,3.717075258756928,4.841705839187721,6.136336846307055,7.533832612300171,8.137817989998016,2.203098140395748,3.676654169082611,1
7.080657399119116,8.428480041959507,3.291220600941588,4.395063796923948,4.955590781591651,6.9769686001851925,8.166061303380681,3.810787153738222,4.8097294556563215,5.959338698548124,7.805379013878462,7.765263185543247,2.3186679131710024,3.537328446256006,1
7.535850718515562,8.431147781836332,3.3280641219775777,4.509504042402088,4.895144524642631,7.376038777015696,8.122608806621512,3.683782832061241,4.711773817512098,6.807797487127859,7.723553833916909,7.993071640830277,2.36485908555423,3.379852519590475,1
7.661188108773488,8.331957842049786,4.664477892976375,5.594266482249361,4.946388551083175,7.3603629614498205,8.023177584363246,5.200661435299465,5.994036538823806,6.657620626729452,7.535851307031498,8.26011571822302,3.699164968914705,4.701288616174106,1
7.161602032647271,7.921220321719994,4.776489086719938,5.744729184715941,4.995824794990979,7.002589898733632,7.617774362477485,5.155541100963511,5.995220530826283,6.121324763326165,7.201976259353514,7.860908834442432,3.774164112555252,4.643725746899436,1
7.048399275024331,7.965144147609725,4.339037021520192,6.031523014181831,4.98156616378184,6.844860548155002,7.6404554286628334,4.97628029574447,6.115892866527703,5.959371157337675,7.30023037516604,7.658221993214034,3.6206158434439177,4.980859404897861,1
7.22440176386449,7.709945565807204,4.289738284683221,5.478187611037251,4.968745978702199,6.928348455218686,7.414434005037838,5.119365431372917,6.029836863928876,6.278993791109629,6.913665149409164,7.811214229875789,3.518512484685289,4.7436366144667215,1
7.405948738957235,7.906462464991296,4.307217328792892,5.541323929153491,4.931419994025279,7.156529495088318,7.60032233925308,5.204831076339448,6.098094032673445,6.481752835269168,7.228749636508555,8.090414342687062,3.6113953575069706,4.531931328795424,1
7.4991026595946915,7.956377410159297,4.453445421115032,5.93508504453906,4.974299861872968,7.250913440942523,7.663904490731279,4.917582533478398,6.152564509226946,6.426227493178387,7.284132962990435,8.186580375903336,3.433042313005644,4.7680394836346895,1
7.112324745531408,8.003940832987904,4.664240710311317,5.8706162742211525,4.989397331905309,6.876589899967698,7.725630704507132,5.096092254513287,6.057989766662841,6.06548331131202,7.337443266024514,8.311150987996479,3.6256325179548634,4.677368272945472,1
7.149776422430043,8.256349650142452,4.447737349379901,5.535289573913389,4.9647950032247525,6.976385004914399,7.942340672854719,4.894768527302451,5.904206502180562,6.006114252092007,7.534209927479432,8.668254337921672,3.5675845522808487,4.47906675633582,1
6.970199141446569,7.258665299366277,4.121103112188511,5.309120106724945,4.39861347721193,6.70259777939482,6.962187513421917,4.725448478296441,5.653840570217996,6.079840660400164,6.50786875882304,6.931465606697183,3.355123271312899,4.420931540066957,1
7.05667592193386,7.402678097042395,4.249138507823492,5.58732712689714,4.299781961350354,6.800925393201219,7.091917207799519,4.6651250638150525,5.772044827643365,6.113815449047111,6.688011474809752,6.520105296910002,3.167151015207937,4.658333099955447,1
6.832877001878838,7.441269164217592,4.22258588801117,5.18507822431563,4.229771614168229,6.644412499170422,7.16876306521377,4.634599057866646,5.431143010541523,5.916047324047219,6.727538585486489,6.412259748073045,3.2545650157404693,4.230307488382689,1
7.147585845337405,7.539411535001876,3.841960403051243,5.459206007258555,4.129511786368868,6.8242587915382416,7.217556555199403,4.4352487241727365,5.615859705024157,6.344908278372404,6.803096353632298,6.922202055695797,2.901393758981243,4.491025200802105,1
5.529129222788577,6.063895268005137,1.5980802085851806,2.889280711356613,3.856856499028252,5.49278893435928,5.786714710761289,2.1704902639301924,3.1465830330784312,4.402442492185882,5.242475780478591,6.62102376372227,0.6291216681713951,1.8778520690181408,1
5.5234366130083785,5.9136012410352015,1.5217166245853075,3.179600733221788,3.836984812286791,5.434783701768325,5.615257647884588,2.2069000107692696,3.281693152390458,4.554360157184532,5.225034835812794,6.194883468572414,0.8149165660838756,2.0729006405043613,1
5.419187474592826,6.220568807835291,1.4721267919768644,2.8817107438389877,3.786840457436429,5.3618806703851645,5.951683239933492,2.223257472741995,3.351066158304812,4.364125781385209,5.49750667549278,6.231580257439896,0.7041687493354731,1.9558567272537055,1
5.531254664676464,6.190835990111864,1.5591632121020618,3.121105701176617,3.9486469486224034,5.44650615038054,5.90294079637342,2.3621401301985387,3.372948725443053,4.449498612945205,5.4728453417229215,6.472455434875292,0.7126167657965033,2.1828647476230216,1
5.600169887159239,6.607804218682086,1.856325663133154,3.2701310393660346,4.002350041893767,5.493694608857635,6.283587073525739,2.3878586298278077,3.545707889354044,4.432077578607803,5.898595119458599,6.461565351044946,0.9650957914172116,2.3007533153000272,1
5.559410412807097,6.520262754107471,1.595064271942619,3.279881677113004,3.930930868985368,5.4839034612173165,6.210849354595019,2.4430797692265824,3.533773101687171,4.626777032467899,5.817467679770675,6.396264863164568,0.8382519655780357,2.223722877484529,1
5.5035167145241575,6.097508139080014,1.44768999053906,2.8959585482448817,3.9399135372752734,5.422444478522618,5.796974902094279,2.2761296627522105,3.311014643772612,4.352241536153606,5.361804815559541,6.180139348271696,0.6800158510048299,2.077430606156129,1
5.432496328417699,6.416034518714322,1.5943372188048213,2.859576758156848,3.939431566622563,5.360034115344434,6.121478880102515,2.372683577126087,3.4124860899727514,4.37291263822257,5.689757994714484,6.093475732905632,0.8800233103193531,1.9694201977048116,1
5.737841128811942,6.409749223657317,2.0748989996815106,3.34362379771551,4.018964940830593,5.62210076605801,6.099992026225801,2.450896932441015,3.572280228662363,4.681000519371405,5.624072921048286,6.084088349279124,1.030937921928572,2.304702771766644,1
5.669901166102395,6.234805271773405,1.9263284838599468,3.423478945266623,4.008949635353003,5.571393197379441,5.951899248485152,2.5361475821110684,3.5304522683820467,4.6563251346246695,5.484908740607161,7.0972838754788965,1.0466464779924844,2.467856169435054,1
5.586065855936404,6.215490124308728,1.629575038593353,3.276962386948094,3.88668195222533,5.529217229397299,5.914456714774534,2.4982419727425302,3.437990457991956,4.519350171132753,5.513110352843654,7.472816800683964,0.865384955711259,2.1451833672817413,1
6.457631627173494,7.334482717182301,3.1430491991036407,4.902075820153058,4.077000711158955,6.281250403885591,7.044362440792163,3.854432216633477,5.075517174400659,5.428546364786565,6.618687562724441,6.788621210547402,2.194462634594583,3.9293765175655695,1
6.45314433903516,7.383696225966025,2.9016569559437144,4.674527863785799,3.944764277397574,6.335744442255522,7.082947591713933,3.694165028995951,5.097353947718152,5.376858280401836,6.588985999731476,6.909344469651018,2.168620256837071,3.7905265328934528,1
6.715794956044663,7.725410244543779,2.820027521319291,4.978066375763885,3.99909907945773,6.571230723986092,7.482946561191901,3.6404409956287855,5.111861297864488,5.586815832344636,7.190220949813062,6.7738992661518544,2.000243338382391,3.93364881616958,1
6.427172104482029,7.634652893118883,3.2070658898396287,4.877117954289909,4.000068276465879,6.41255738409205,7.335552258918574,3.675317542092592,5.113735597485541,5.426449765610351,6.909516057003843,6.64906060389467,2.1801294186726263,3.873588067457044,1
6.522348029263575,7.432587369370608,3.0301671401828543,4.951537204619474,4.024235475545575,6.365955383975907,7.162686499826806,3.6888373008207136,5.056344448068296,5.382165876969672,6.698498997722743,6.81090997372154,2.1387466422237176,3.986771902865237,1
6.517342990910692,7.512202004307906,3.125886288743056,4.69874992867852,4.060345752025537,6.435262832830494,7.196487201336842,3.801092382411373,5.159175696089424,5.527742053484016,6.741578688957559,6.955930833744979,2.19134168011457,3.836563659059786,1
6.542147442053961,7.679703544928436,3.3505446450071177,5.183077876670768,4.013773608673009,6.434007981263961,7.36335570233372,3.663125893212849,5.2305292678624085,5.537457411080004,6.921336584312588,6.801973871267751,2.117610789820578,4.319662262033572,1
6.342037980865587,7.495701464640326,2.8353683442622777,4.688072841236182,3.9877782969429623,6.275040323038684,7.181135673848502,3.628694439120769,4.9638363864154895,5.19887463606913,6.760211903671807,7.375653421761679,2.0136450962032035,3.782756101380398,1
7.289004603689292,7.807787497727605,3.782718441461186,5.493078337540093,5.271357244131326,7.121716021642555,7.493301808153662,4.648645712440462,5.867850334150641,6.27351801567855,7.067984718258302,7.590161571529958,2.9612211711371352,4.590247381015253,1
7.070919200841115,7.910565958106641,4.112651345197151,5.741434765146334,4.965311542777373,7.033030962167527,7.603587542384766,4.651746102714964,5.936632266985542,6.078556652548781,7.226756622917491,7.457836217541347,3.1118404420982717,4.845883757284212,1
7.415581971179358,8.000013893478584,4.192619627600092,5.807196823434516,4.82137674911493,7.177877917722668,7.805461567830298,4.397669126699288,5.836343026192213,6.450713954580459,7.557973742536404,7.464495284029235,2.9417386467418503,4.906045107020856,1
7.217705098887373,7.88115948015164,3.8566629891615927,5.545291198502819,4.854692239951051,7.005025050500418,7.589060340767027,4.379275604454634,5.690826903217655,6.097155452517041,7.106885759714215,8.456933005138229,2.817398079832621,4.594614332792975,1
7.154555773254952,8.046174392679399,4.060672205955326,5.399298416809073,4.81622408024599,6.942198409617233,7.765925131725317,4.521166339060229,5.60905765409468,6.145263253727616,7.354238690465713,7.7217943729041085,3.171683862568813,4.42305545594854,1
7.200233850212895,7.869640254347503,3.8204999862983273,5.536419040575321,4.839266651726772,7.031599236485215,7.560141384015615,4.634508748542332,5.711188252292995,6.096824269308462,7.112321375997254,8.078870125839751,2.976747114468808,4.73372748973173,1
7.072158211809079,7.836751579138,4.043356759701911,5.190826604969533,4.702540027844772,6.949033201586962,7.545288341416825,4.373605618975135,5.515361728120592,5.963796238099034,7.149395745687071,7.956545743573001,3.06713911952089,4.2124995040817215,1
7.236207729470713,7.390851697201121,3.847894890203951,5.123704185720395,4.675237744082823,7.087867821754952,7.141144929940143,4.188954557804856,5.292675949579122,6.146665221326828,6.578032648954334,6.936178538377223,2.870731223022601,3.9402748460666586,1
7.256506419459447,7.395377905328856,3.93497563510084,5.720553032133132,4.908457802092284,7.08867016488292,7.134845155258561,4.492524592516041,5.725724626920667,6.144993172450353,6.5966635494904216,7.209535802790847,2.92671096173211,4.638054313525039,1
6.502138875530786,7.044299690722862,4.100402426599557,5.604151980923365,5.47744300207061,6.372176769653995,6.757711549332175,4.625566981524938,5.694387384119155,5.407841223419317,6.286989282334549,8.758447222239994,3.3041225117049864,4.396658953112283,1
6.573535941883513,6.9964367136622725,3.997937979967454,5.058071801692282,5.140780093339049,6.467671018775722,6.712764744432821,4.465240455336828,5.433350792938872,5.480667406009273,6.209566234757021,8.027559315328459,3.162337282201364,3.935111787552592,1
6.126529985128938,6.433017722369575,3.6086182044174335,4.713884227813264,4.763720000339806,6.051150050889258,6.181621219620901,4.208294146483273,5.13883212493742,5.00244080000951,5.518944938054993,7.614778398124599,2.8708585161633158,3.6215313052588,1
6.195668414647179,6.702456950260127,3.816421026848148,5.065039352067755,4.721956708545526,6.106068019675332,6.42401514328788,4.226283163539399,5.324717281942838,5.084401774377766,5.856030099705672,7.409938784171382,2.8648480437431445,4.081388488406179,1
6.263993868326214,6.692943712805712,3.4519172924817108,4.922397875808181,4.623218897004266,6.152153209278551,6.422569505140104,4.156437078752552,5.340927263770421,5.065243269112308,5.840396777056542,7.103393535352215,2.627540152703446,4.058753910132333,1
6.234507605623782,6.663395430783432,3.940994580948917,4.930131970889621,4.779121132826283,6.16318382291391,6.420495856623124,4.274978918192919,5.342293366335345,5.263215727927425,5.891804374132909,7.391299479430587,2.903441488990723,3.994999988449788,1
6.21547787270134,6.702585296538636,4.027424314359258,5.174244823966716,4.8268758788282975,6.142280327389631,6.439039780310239,4.254752436783856,5.403598327344682,5.246713146078187,5.862236278120879,7.203482720309724,2.931979169806872,3.9307842018557855,1
6.098586848316358,6.794331962298936,3.9084957501232704,5.033548315616173,4.64992907538543,5.987070973416,6.5028372173369045,4.170504832183652,5.225745443164939,5.019422258990452,6.070436806191921,7.552333785734427,2.770691197350512,3.910982730643191,1
6.348701380094865,6.91289795205696,3.795510967872132,5.177142786336333,4.841993612639253,6.246934927174744,6.638556411395457,4.253743764807555,5.409408956259076,5.418289302556203,6.147210807393106,7.425640834786045,2.8666602225858364,3.964609751581437,1
6.377616241306971,7.116239375340286,3.7345385946564793,5.099714023464405,4.803385955941175,6.270175588108287,6.817270235599158,4.282496701105086,5.394515075189272,5.194574499310743,6.307031480489425,7.342432828916074,2.809130022236588,3.992844828457787,1
6.11681682470384,6.646094575931904,3.50982248742243,5.090741396973016,4.709995716669724,6.007965804268622,6.399872351586339,4.165134388639039,5.302162655589172,5.109312361859671,5.787313120340287,7.362917800175226,2.713546922490615,3.896707807361318,1
6.637779022317607,7.267571744246067,3.890226058702378,5.615740858388117,4.287751292446475,6.513122518781459,6.973723799070094,4.547390187259102,5.71452343196115,5.5227031879173705,6.492006024544993,9.001481333409709,2.9868811718155355,4.618549068790196,1
6.669339661024805,7.174379367052665,4.219328439160617,5.726480452180205,4.370570491675212,6.534157273622329,6.889478351106302,4.671194666901951,5.72432243792206,5.569282537436909,6.418180718252924,8.092619324604394,3.4347903678564946,4.817687408971346,1
6.873515844223896,6.969050576151266,4.176597927468857,5.839766650677481,4.312638818482037,6.678650150307141,6.686120864064636,4.585078487984336,5.872333280532619,5.753454837309708,6.236794834786946,7.5653606009801715,3.20503010861565,4.903773883235778,1
6.78129996476016,7.256939397307463,4.142137453104557,5.808948867781392,4.3480672687398,6.639923169075234,7.006248996759202,4.601870910859548,5.925647784237214,5.779858302721309,6.516899876952699,7.242559866082912,3.291109685010815,5.001316598639692,1
7.215395062083811,7.471583443537911,4.061799709776121,5.849196910971819,4.2818334431502425,7.00927236268444,7.193468955677596,4.5764837516886345,5.866792113204368,6.217930697471493,6.66644151055109,7.027164920684822,3.191235673392259,4.905318632366878,1
6.8154939624733855,7.288121412993635,3.924573666869452,5.400914924196882,4.377838703318201,6.655750779608837,6.998139726740162,4.572946481983023,5.640156731254699,5.781669069775025,6.541059327341404,7.124344388987175,3.1986704706143816,4.407735951835325,1
7.0463963630164015,7.643910330244184,4.031366107584772,5.614226505332642,4.333862300941759,6.913586065832583,7.376672342762532,4.631555091428766,5.799194004674798,6.11056920523877,6.783645462920469,7.35519718332032,3.1311950288658768,4.724678011009022,1
7.156754858631373,7.363131964767181,4.253014091678951,6.042014024057755,4.313681883619242,6.927273061578791,7.09371989932739,4.699853449239617,5.991692563712759,6.16188716898057,6.530548375163595,7.416268441029247,3.479148623396208,5.1612175156310345,1
6.881733354231544,7.304190056638452,5.749814303761318,6.688215332710607,4.524015741109364,6.71645826470273,7.186472681756888,6.016627912777268,6.744377898630034,6.153376603042116,6.47878693400878,6.579257145966019,4.711050662268156,5.686425267966195,1
6.51799173963096,7.239703171466179,5.801380379984367,6.780817248750451,4.565658243679123,6.507519490080922,7.10470560282509,6.181631453949905,7.001949557636097,5.680138237092635,6.408923882957684,6.983766433354756,4.954248461819044,5.850129785706998,1
7.076705772714306,7.283786388192263,6.011102884453591,7.018925258828746,4.975017563567383,6.893804980630702,7.08653267254146,6.085079565351529,7.070754287315421,6.258472179850438,6.29740175134585,6.421843954677797,5.010062315033694,6.113535455136686,1
6.654376933537797,7.215691141621432,5.995872717511668,6.894869321803482,4.789694841928711,6.557198987564668,7.115365910144018,6.218096392011191,7.0655650972282285,5.702863167945902,6.27373918819528,6.110678511080415,4.927181037413972,6.041915304501476,1
6.603264602236875,7.227995048335628,5.615788990411201,6.85814175161747,4.464246025325767,6.515369079771604,7.004669044108311,5.854525079592526,6.931336195838001,5.762099173317141,6.2366103574498215,6.443897277402999,4.688898509106826,5.970948674179591,1
6.796425051338042,7.450044756084272,5.685885904001816,6.864950294617331,5.105528526665059,6.723345413827872,7.189277190895096,6.111945356513789,7.026748953047802,5.935706376045752,6.5645664323482045,6.702497690905124,4.819637166405575,5.918547600302741,1
6.521857628531791,7.806735497754788,5.436939656459287,6.662316772154933,4.477993132954062,6.324982461170533,7.554142273366062,5.554795459045721,6.719369350493222,5.522697579638576,7.176990975643597,7.722333671911755,4.544358273608361,5.848230121453682,1
6.531045986750727,7.744379167411502,3.495734105596658,4.91559665449206,4.4026362980557865,6.342727551029689,7.505572571331989,4.175827249191632,5.262912879179011,5.521420694885345,7.239003935495205,7.910831141551034,2.69667780920976,4.086356299597624,1
6.616603484559285,7.86065306442172,3.457030085164808,5.156470521727568,4.4479712537362746,6.421944716262589,7.661582720077536,4.302496951635786,5.347659673761602,5.626606383543015,7.435655922187517,7.790200761474917,2.766236849933705,4.108560735129337,1
6.413704518084511,7.694434803787034,3.6989683482013223,4.987354469124426,4.408764659825243,6.323494265059836,7.5069402261999265,4.082375623669911,5.175467768428646,5.328231650198092,7.276269167000823,7.696167361332737,2.630240754823075,4.00350186382967,1
6.5148996160793065,8.093659830684627,6.122557265469479,7.336258622549397,4.789020127203482,6.367879620198064,7.944447453806303,6.435874400524924,7.327238855108277,5.558407835837163,7.770369945713371,7.635435619165889,5.17770621023586,6.14753270328499,1
6.234219347320927,6.827758465808005,2.640021580802713,4.226855003998244,4.466241582034446,6.078032029955353,6.508640155492111,2.962202618584876,4.244339279119465,4.91244606535779,6.0987475681207695,6.808936564989049,1.5482124801222434,3.2997802592555714,1
6.081926450700162,6.654565231283034,2.386728144521426,3.4185633715125734,4.4143578129549015,5.95467695946767,6.377067391718241,3.0608655615445115,4.006379750122548,5.002883565865695,5.947446296791595,7.444229018113404,1.6789031480272218,2.6259994087564067,1
6.00109661959078,7.14733675494381,2.706050290091377,3.7010155593867786,4.572914182315014,5.907218814163221,6.853578624589139,3.1524367357741663,4.067682425510225,4.927598717515564,6.376548393746623,6.673337319622547,1.6958774061242443,2.7699135477611208,1
6.003128801105135,6.834336919284129,2.253866765781,3.6693073616331993,4.452958814881665,5.99616374692157,6.5229064636455645,2.989890486873995,3.997882386269717,4.949181312088121,6.043679017424473,7.130387371398541,1.4997571521425397,2.545959772242413,1
6.019044319386961,6.940834972487653,2.3854737425086467,3.817818131470232,4.499038933023074,5.942502882386796,6.624588778520973,3.112273999553441,4.032605801904678,4.876431823929696,6.211547939952758,6.648195683707456,1.604891249387913,2.79172493927521,1
6.013853520031108,6.777271505903444,2.5327094183915837,3.610012832255164,4.597251285079757,5.936634444513407,6.468926683541506,3.071198744396652,3.919934740185673,4.842740059497304,6.046653567418859,6.635785224032072,1.6361427523341248,2.6624163283712257,1
6.026769853733641,7.103961124605167,2.5833816884305043,3.878317675401442,4.449226852144053,5.92858643144186,6.831839743711595,2.983327117429797,4.062990348840123,4.98176362754907,6.404849161061644,7.187684751809573,1.4475844261527204,2.889397263862563,1
